Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
4400,2023-12-13,Charlie,West,171640.09,43,Food,3302.01,3991.63,New,0.2,Cash,Retail,West-Charlie
5782,2023-03-27,Bob,South,213940.32,33,Furniture,4554.26,6483.04,New,0.17,Cash,Online,South-Bob
8673,2023-10-31,Bob,West,110132.46,27,Food,3220.96,4078.98,New,0.01,Cash,Online,West-Bob
6368,2023-11-07,Charlie,West,209823.98,47,Electronics,3813.39,4464.34,New,0.04,Cash,Retail,West-Charlie
3315,2023-03-18,Alice,West,30608.28,18,Food,1540.53,1700.46,Returning,0.13,Cash,Online,West-Alice
7638,2023-08-16,Alice,West,75730.75,17,Furniture,3278.64,4454.75,New,0.16,Cash,Online,West-Alice
1610,2023-05-05,Charlie,South,284042.7,45,Electronics,4905.56,6312.06,Returning,0.14,Credit Card,Retail,South-Charlie
7334,2023-06-20,Eve,West,10680.93,13,Clothing,615.68,821.61,New,0.12,Bank Transfer,Retail,West-Eve
9398,2023-11-25,Charlie,West,29708.23,47,Clothing,503.28,632.09,Returning,0.27,Credit Card,Retail,West-Charlie
1162,2023-06-17,Eve,North,6299.8,20,Clothing,275.23,314.99,New,0.13,Bank Transfer,Online,North-Eve
9404,2023-11-16,Alice,West,248515.82,38,Electronics,4873.42,6539.89,New,0.04,Cash,Retail,West-Alice
6469,2023-05-19,Alice,West,39845.4,12,Food,2291.73,3320.45,Returning,0.14,Cash,Retail,West-Alice
9482,2023-08-31,Charlie,North,151388.16,33,Furniture,3771.56,4587.52,New,0.08,Bank Transfer,Retail,North-Charlie
8293,2023-06-27,Eve,West,57805.0,25,Electronics,1887.82,2312.2,New,0.25,Cash,Online,West-Eve
9072,2023-04-28,Eve,East,22562.4,34,Clothing,504.46,663.6,Returning,0.29,Cash,Online,East-Eve
4269,2023-10-26,Alice,East,19313.68,8,Food,2019.94,2414.21,New,0.27,Cash,Online,East-Alice
6838,2023-06-10,Alice,North,35593.92,12,Electronics,2043.57,2966.16,New,0.06,Bank Transfer,Retail,North-Alice
6686,2023-02-08,Eve,North,101187.35,23,Food,3673.67,4399.45,Returning,0.12,Bank Transfer,Retail,North-Eve
6111,2023-07-14,Charlie,North,193104.6,38,Electronics,3425.13,5081.7,Returning,0.24,Cash,Retail,North-Charlie
2149,2023-01-26,Charlie,North,56819.34,18,Electronics,2166.22,3156.63,New,0.01,Cash,Online,North-Charlie
2235,2023-01-06,Bob,West,136906.5,50,Furniture,1878.07,2738.13,Returning,0.19,Cash,Retail,West-Bob
3544,2023-08-12,Eve,East,2007.61,11,Clothing,131.8,182.51,New,0.02,Bank Transfer,Online,East-Eve
2813,2023-08-05,David,South,171785.47,47,Furniture,2824.98,3655.01,Returning,0.17,Credit Card,Online,South-David
6507,2023-08-02,Charlie,South,49397.0,50,Furniture,677.89,987.94,New,0.13,Cash,Online,South-Charlie
4308,2023-09-08,Charlie,East,93888.96,34,Electronics,1920.6,2761.44,Returning,0.04,Bank Transfer,Online,East-Charlie
3711,2023-02-07,Charlie,East,62511.84,18,Clothing,3101.67,3472.88,New,0.16,Bank Transfer,Online,East-Charlie
5968,2023-02-22,Alice,East,25130.26,46,Furniture,402.11,546.31,Returning,0.27,Cash,Retail,East-Alice
4065,2023-08-19,Bob,East,200920.32,36,Clothing,3847.35,5581.12,Returning,0.05,Credit Card,Online,East-Bob
8092,2023-12-19,Bob,East,80079.3,18,Furniture,3135.16,4448.85,Returning,0.29,Bank Transfer,Online,East-Bob
6823,2023-04-15,Eve,East,228464.28,36,Electronics,4707.59,6346.23,New,0.09,Cash,Online,East-Eve
9667,2023-12-16,Alice,West,45932.85,9,Food,3459.18,5103.65,New,0.09,Credit Card,Online,West-Alice
8214,2023-01-20,David,West,30033.56,34,Food,600.75,883.34,New,0.23,Cash,Online,West-David
5565,2023-05-06,Charlie,West,13077.76,32,Clothing,336.1,408.68,New,0.18,Credit Card,Online,West-Charlie
4107,2023-07-01,Charlie,West,30200.4,45,Clothing,503.21,671.12,Returning,0.28,Credit Card,Online,West-Charlie
2940,2023-01-24,David,West,45473.45,29,Furniture,1216.3,1568.05,Returning,0.17,Credit Card,Retail,West-David
3662,2023-03-06,David,North,54195.9,33,Clothing,1121.39,1642.3,New,0.2,Credit Card,Online,North-David
6127,2023-12-31,Charlie,North,5975.36,32,Furniture,127.78,186.73,New,0.22,Bank Transfer,Retail,North-Charlie
9510,2023-01-01,Eve,North,6638.17,7,Furniture,714.18,948.31,Returning,0.13,Credit Card,Retail,North-Eve
3768,2023-12-26,Charlie,North,3809.6,5,Furniture,578.4,761.92,Returning,0.11,Cash,Online,North-Charlie
9779,2023-06-26,Eve,West,208633.68,36,Clothing,4638.97,5795.38,Returning,0.09,Bank Transfer,Online,West-Eve
6530,2023-06-17,Bob,South,162916.0,40,Electronics,3435.86,4072.9,Returning,0.03,Credit Card,Retail,South-Bob
4986,2023-06-14,Bob,West,146734.35,35,Electronics,3108.41,4192.41,New,0.28,Bank Transfer,Retail,West-Bob
2684,2023-03-16,David,East,95343.16,44,Electronics,1923.36,2166.89,Returning,0.25,Credit Card,Online,East-David
9570,2023-06-11,David,West,104437.8,30,Clothing,3114.65,3481.26,New,0.02,Bank Transfer,Online,West-David
9198,2023-05-29,Eve,South,3881.7,10,Food,303.43,388.17,New,0.07,Credit Card,Retail,South-Eve
5086,2023-07-23,David,South,35019.79,13,Electronics,1897.85,2693.83,New,0.1,Cash,Online,South-David
2836,2023-07-25,Alice,South,236027.44,44,Furniture,3874.77,5364.26,Returning,0.2,Credit Card,Online,South-Alice
6891,2023-03-04,Eve,East,123360.84,27,Food,3952.19,4568.92,Returning,0.28,Credit Card,Online,East-Eve
2676,2023-06-17,Eve,West,114973.98,33,Clothing,2906.65,3484.06,New,0.3,Credit Card,Online,West-Eve
1378,2023-03-05,Bob,South,200348.28,44,Food,3975.63,4553.37,New,0.11,Cash,Retail,South-Bob
3413,2023-02-02,Charlie,North,216954.66,39,Furniture,4640.08,5562.94,New,0.13,Bank Transfer,Retail,North-Charlie
4438,2023-11-24,Eve,North,18409.2,5,Food,2681.18,3681.84,New,0.06,Cash,Online,North-Eve
5668,2023-08-27,David,North,69642.82,26,Food,2077.12,2678.57,New,0.11,Bank Transfer,Online,North-David
6380,2023-06-30,Eve,South,86181.34,19,Food,3076.29,4535.86,New,0.15,Cash,Online,South-Eve
8713,2023-08-15,David,East,68379.0,23,Food,2396.79,2973.0,Returning,0.13,Bank Transfer,Retail,East-David
4504,2023-12-25,Bob,South,89714.1,34,Furniture,2134.01,2638.65,New,0.1,Cash,Online,South-Bob
4628,2023-07-28,Charlie,South,12262.86,2,Food,4111.58,6131.43,New,0.13,Credit Card,Online,South-Charlie
5812,2023-07-12,Charlie,West,23058.98,7,Food,2495.11,3294.14,New,0.01,Bank Transfer,Online,West-Charlie
8696,2023-07-15,Charlie,West,23731.2,20,Electronics,793.2,1186.56,Returning,0.03,Credit Card,Online,West-Charlie
3094,2023-06-02,Eve,North,4965.78,1,Electronics,3829.57,4965.78,New,0.12,Bank Transfer,Online,North-Eve
5678,2023-02-17,Eve,West,204081.84,36,Furniture,4614.63,5668.94,New,0.2,Credit Card,Retail,West-Eve
8556,2023-06-28,Bob,East,106711.6,40,Clothing,2317.53,2667.79,Returning,0.3,Bank Transfer,Retail,East-Bob
6234,2023-06-08,Alice,North,3180.38,7,Electronics,397.95,454.34,New,0.04,Credit Card,Online,North-Alice
1968,2023-07-08,Eve,South,56827.2,8,Electronics,4956.64,7103.4,New,0.28,Cash,Online,South-Eve
5477,2023-09-03,Alice,South,66314.15,35,Furniture,1300.39,1894.69,New,0.19,Bank Transfer,Retail,South-Alice
6442,2023-09-16,Charlie,South,118567.87,31,Electronics,2917.47,3824.77,New,0.25,Bank Transfer,Retail,South-Charlie
9027,2023-02-04,Eve,West,94769.1,30,Electronics,2249.6,3158.97,Returning,0.14,Bank Transfer,Retail,West-Eve
5568,2023-03-29,Charlie,South,1362.51,1,Electronics,994.97,1362.51,New,0.08,Cash,Retail,South-Charlie
7323,2023-10-07,Alice,West,324884.21,49,Food,4601.82,6630.29,New,0.13,Cash,Retail,West-Alice
3717,2023-02-03,Bob,West,1080.54,3,Furniture,249.69,360.18,New,0.02,Credit Card,Online,West-Bob
8722,2023-12-13,Charlie,North,20790.66,33,Furniture,528.08,630.02,Returning,0.16,Bank Transfer,Online,North-Charlie
7795,2023-06-02,Alice,South,58737.36,33,Food,1268.84,1779.92,New,0.02,Cash,Online,South-Alice
5699,2023-07-03,Eve,East,114175.04,32,Electronics,2451.93,3567.97,New,0.2,Cash,Online,East-Eve
9977,2023-11-18,Bob,East,23122.16,4,Clothing,4158.43,5780.54,New,0.03,Cash,Retail,East-Bob
5426,2023-07-14,David,North,8815.38,42,Food,178.98,209.89,New,0.18,Credit Card,Online,North-David
1114,2023-01-28,David,South,93481.52,19,Food,4259.16,4920.08,Returning,0.3,Cash,Retail,South-David
7031,2023-04-10,Charlie,North,169295.7,38,Electronics,3020.7,4455.15,New,0.24,Credit Card,Retail,North-Charlie
5036,2023-02-04,Alice,East,1658.54,1,Furniture,1466.29,1658.54,Returning,0.04,Cash,Retail,East-Alice
2580,2023-08-17,Eve,North,17883.36,8,Electronics,1776.03,2235.42,New,0.0,Bank Transfer,Retail,North-Eve
8138,2023-03-25,Alice,North,19604.5,10,Electronics,1693.79,1960.45,Returning,0.25,Cash,Retail,North-Alice
8437,2023-08-03,Eve,South,14623.92,6,Furniture,1963.2,2437.32,New,0.12,Bank Transfer,Online,South-Eve
6789,2023-01-04,David,East,195820.32,48,Food,3286.27,4079.59,New,0.08,Bank Transfer,Online,East-David
3213,2023-02-21,Eve,North,53280.36,28,Electronics,1639.52,1902.87,Returning,0.12,Cash,Online,North-Eve
4338,2023-02-08,Alice,West,5570.9,17,Clothing,224.81,327.7,New,0.2,Cash,Online,West-Alice
9380,2023-10-26,Alice,West,109301.25,25,Furniture,3377.22,4372.05,Returning,0.09,Credit Card,Online,West-Alice
6979,2023-09-21,Eve,West,67624.41,21,Furniture,2649.17,3220.21,Returning,0.17,Bank Transfer,Retail,West-Eve
2084,2023-10-07,Charlie,South,6617.28,24,Furniture,188.54,275.72,Returning,0.05,Bank Transfer,Retail,South-Charlie
5705,2023-08-10,Alice,East,35375.94,18,Food,1720.33,1965.33,Returning,0.12,Credit Card,Online,East-Alice
9713,2023-05-20,Bob,South,64424.9,17,Food,2787.1,3789.7,Returning,0.0,Credit Card,Retail,South-Bob
2632,2023-12-20,Bob,East,38982.02,11,Food,3131.82,3543.82,New,0.05,Bank Transfer,Online,East-Bob
3410,2023-01-13,Charlie,North,203416.29,33,Furniture,4635.45,6164.13,New,0.24,Credit Card,Retail,North-Charlie
7384,2023-08-19,Alice,North,100693.12,44,Furniture,1616.15,2288.48,New,0.18,Cash,Retail,North-Alice
6539,2023-09-14,Charlie,East,125075.42,41,Furniture,2336.01,3050.62,New,0.14,Cash,Online,East-Charlie
9108,2023-05-07,Alice,East,18116.8,32,Clothing,396.77,566.15,New,0.24,Bank Transfer,Online,East-Alice
3748,2023-04-07,Bob,South,133193.76,49,Food,2400.42,2718.24,New,0.23,Credit Card,Online,South-Bob
2591,2023-10-31,Bob,South,40655.16,36,Electronics,834.45,1129.31,New,0.16,Cash,Retail,South-Bob
5141,2023-04-18,Charlie,South,199302.82,46,Electronics,2895.08,4332.67,Returning,0.0,Credit Card,Online,South-Charlie
5725,2023-06-30,Bob,North,159141.6,36,Food,3555.25,4420.6,Returning,0.05,Bank Transfer,Online,North-Bob
8066,2023-05-03,Eve,South,2115.8,2,Food,826.62,1057.9,Returning,0.19,Cash,Online,South-Eve
7744,2023-11-29,Charlie,West,239649.0,34,Electronics,4841.31,7048.5,Returning,0.03,Credit Card,Retail,West-Charlie
8192,2023-09-24,Charlie,North,25372.12,4,Clothing,4906.92,6343.03,New,0.11,Bank Transfer,Retail,North-Charlie
6162,2023-01-20,Eve,East,31865.9,5,Furniture,4644.37,6373.18,New,0.15,Credit Card,Online,East-Eve
8070,2023-07-27,Charlie,East,145630.75,25,Clothing,4775.2,5825.23,Returning,0.12,Cash,Retail,East-Charlie
4430,2023-08-18,Eve,South,52514.88,33,Electronics,1270.73,1591.36,Returning,0.21,Cash,Online,South-Eve
9750,2023-11-10,Charlie,South,42453.45,13,Clothing,2199.58,3265.65,New,0.09,Cash,Retail,South-Charlie
8593,2023-04-12,Bob,North,203590.3,34,Furniture,4100.33,5987.95,Returning,0.24,Credit Card,Online,North-Bob
1917,2023-04-27,Bob,West,13940.43,3,Furniture,3289.62,4646.81,Returning,0.22,Bank Transfer,Retail,West-Bob
9175,2023-04-29,Bob,South,15863.75,35,Electronics,353.84,453.25,New,0.24,Cash,Retail,South-Bob
5467,2023-12-09,Alice,East,107268.0,30,Clothing,2718.69,3575.6,Returning,0.01,Credit Card,Online,East-Alice
2871,2023-02-21,Charlie,South,188242.12,38,Clothing,3571.69,4953.74,Returning,0.09,Credit Card,Online,South-Charlie
3365,2023-08-15,Alice,West,190396.83,39,Clothing,3452.51,4881.97,Returning,0.3,Credit Card,Retail,West-Alice
7020,2023-08-05,Charlie,East,87034.73,37,Furniture,1660.66,2352.29,New,0.06,Bank Transfer,Retail,East-Charlie
3705,2023-05-26,Alice,South,110958.68,28,Furniture,3064.71,3962.81,Returning,0.03,Bank Transfer,Online,South-Alice
8557,2023-12-05,David,West,123035.44,22,Furniture,3995.53,5592.52,New,0.03,Cash,Online,West-David
8758,2023-12-24,Eve,East,13046.12,4,Furniture,2289.88,3261.53,Returning,0.25,Credit Card,Online,East-Eve
7842,2023-02-11,Alice,North,94284.36,46,Furniture,1389.08,2049.66,Returning,0.28,Cash,Online,North-Alice
4584,2023-07-17,David,East,80766.0,50,Furniture,1320.36,1615.32,New,0.14,Cash,Online,East-David
1422,2023-02-05,Eve,South,35823.99,29,Clothing,1095.4,1235.31,New,0.19,Cash,Online,South-Eve
5701,2023-09-06,Eve,West,150168.09,29,Electronics,4280.49,5178.21,Returning,0.16,Cash,Online,West-Eve
9510,2023-03-07,David,South,147732.68,46,Furniture,2864.53,3211.58,Returning,0.04,Cash,Online,South-David
4734,2023-12-25,Alice,East,171024.52,31,Electronics,4026.88,5516.92,New,0.08,Credit Card,Online,East-Alice
8446,2023-03-15,Bob,North,112441.8,30,Clothing,3189.56,3748.06,New,0.27,Bank Transfer,Retail,North-Bob
8095,2023-04-17,Bob,North,98481.6,20,Electronics,3502.63,4924.08,Returning,0.16,Credit Card,Retail,North-Bob
7490,2023-09-19,Alice,East,16987.12,4,Clothing,3201.66,4246.78,New,0.07,Credit Card,Online,East-Alice
8595,2023-07-31,David,South,74183.36,32,Food,1718.1,2318.23,Returning,0.08,Credit Card,Retail,South-David
6391,2023-09-13,David,South,194639.0,50,Food,3041.44,3892.78,Returning,0.08,Bank Transfer,Retail,South-David
8848,2023-09-07,Alice,East,4119.9,2,Electronics,1586.28,2059.95,Returning,0.07,Credit Card,Retail,East-Alice
5922,2023-10-26,Charlie,West,6071.05,5,Electronics,976.12,1214.21,Returning,0.21,Credit Card,Retail,West-Charlie
9340,2023-05-01,Eve,North,110163.06,18,Furniture,4186.64,6120.17,Returning,0.29,Credit Card,Online,North-Eve
1730,2023-01-01,Eve,South,78078.28,47,Clothing,1135.53,1661.24,New,0.07,Bank Transfer,Online,South-Eve
2341,2023-04-24,Eve,East,141776.8,44,Clothing,2214.14,3222.2,Returning,0.01,Credit Card,Retail,East-Eve
7762,2023-01-27,Charlie,West,357477.5,50,Electronics,4882.12,7149.55,New,0.13,Bank Transfer,Retail,West-Charlie
9325,2023-02-23,Alice,South,190194.64,34,Clothing,4172.62,5593.96,New,0.04,Bank Transfer,Retail,South-Alice
4430,2023-11-16,Eve,North,195498.3,34,Clothing,4953.02,5749.95,New,0.02,Bank Transfer,Retail,North-Eve
4695,2023-07-10,Alice,South,274869.32,46,Clothing,3986.55,5975.42,New,0.22,Cash,Online,South-Alice
2880,2023-01-01,Charlie,West,90520.41,23,Clothing,3312.52,3935.67,New,0.21,Credit Card,Retail,West-Charlie
9256,2023-04-14,Eve,West,22279.72,4,Electronics,4828.51,5569.93,New,0.05,Bank Transfer,Retail,West-Eve
6477,2023-10-15,Bob,South,159880.63,49,Furniture,2960.07,3262.87,Returning,0.19,Bank Transfer,Online,South-Bob
3234,2023-04-11,Bob,East,4924.26,9,Food,369.13,547.14,Returning,0.18,Bank Transfer,Online,East-Bob
3680,2023-06-28,David,East,175465.8,30,Food,4799.03,5848.86,Returning,0.08,Bank Transfer,Retail,East-David
4666,2023-11-13,David,South,116986.38,42,Electronics,2065.78,2785.39,New,0.13,Cash,Online,South-David
3783,2023-05-12,David,South,73362.66,42,Food,1298.96,1746.73,New,0.19,Credit Card,Online,South-David
5815,2023-05-20,Eve,South,69053.01,39,Furniture,1602.49,1770.59,New,0.02,Bank Transfer,Online,South-Eve
1368,2023-07-02,Charlie,East,176077.08,36,Food,3874.7,4891.03,New,0.15,Cash,Retail,East-Charlie
1791,2023-01-27,Charlie,East,163895.5,50,Furniture,2302.74,3277.91,Returning,0.05,Bank Transfer,Online,East-Charlie
1982,2023-11-22,Alice,North,29327.68,16,Electronics,1578.61,1832.98,Returning,0.13,Bank Transfer,Online,North-Alice
2225,2023-06-21,Alice,South,16003.63,17,Electronics,683.23,941.39,New,0.24,Bank Transfer,Retail,South-Alice
2027,2023-08-17,Charlie,North,122391.88,26,Food,3223.49,4707.38,New,0.2,Credit Card,Online,North-Charlie
5884,2023-10-02,Bob,North,117287.06,22,Clothing,4056.42,5331.23,Returning,0.21,Credit Card,Online,North-Bob
2282,2023-01-13,Alice,North,172752.8,44,Food,3091.14,3926.2,Returning,0.14,Bank Transfer,Retail,North-Alice
2070,2023-05-14,Bob,East,38419.92,24,Furniture,1310.24,1600.83,New,0.3,Cash,Online,East-Bob
4779,2023-01-28,Alice,West,53376.77,17,Clothing,2119.86,3139.81,Returning,0.25,Cash,Retail,West-Alice
9225,2023-12-15,David,South,18841.92,4,Clothing,3619.31,4710.48,New,0.02,Cash,Retail,South-David
4393,2023-08-01,Alice,East,184323.36,39,Furniture,4103.47,4726.24,Returning,0.11,Cash,Retail,East-Alice
9515,2023-04-09,Bob,South,8429.43,29,Electronics,206.0,290.67,New,0.18,Cash,Retail,South-Bob
3867,2023-04-10,Bob,East,81242.94,31,Furniture,2259.81,2620.74,New,0.11,Credit Card,Online,East-Bob
9573,2023-03-20,Bob,North,21082.88,13,Clothing,1366.39,1621.76,New,0.09,Cash,Online,North-Bob
4252,2023-11-06,Charlie,North,11558.14,11,Clothing,730.12,1050.74,Returning,0.04,Cash,Online,North-Charlie
3930,2023-07-11,Alice,South,29763.51,21,Food,1032.75,1417.31,New,0.05,Credit Card,Online,South-Alice
7499,2023-11-18,Bob,West,23066.89,11,Clothing,1763.34,2096.99,New,0.11,Cash,Online,West-Bob
1300,2023-08-29,Eve,North,103271.84,38,Food,2128.11,2717.68,New,0.27,Cash,Retail,North-Eve
2793,2023-01-30,David,East,110212.32,24,Furniture,4138.37,4592.18,New,0.29,Bank Transfer,Online,East-David
9910,2023-01-02,Eve,North,78837.99,21,Furniture,2980.28,3754.19,Returning,0.2,Cash,Online,North-Eve
8471,2023-01-29,Bob,South,149485.72,31,Furniture,3348.89,4822.12,Returning,0.1,Bank Transfer,Online,South-Bob
4816,2023-01-31,Charlie,North,15676.8,30,Clothing,473.96,522.56,Returning,0.19,Bank Transfer,Retail,North-Charlie
8960,2023-09-03,Charlie,North,50695.68,46,Electronics,934.53,1102.08,Returning,0.27,Bank Transfer,Online,North-Charlie
7596,2023-10-21,Bob,East,84520.08,36,Clothing,2015.06,2347.78,Returning,0.14,Bank Transfer,Retail,East-Bob
8504,2023-12-09,Charlie,West,90084.19,17,Clothing,4736.76,5299.07,New,0.28,Credit Card,Online,West-Charlie
8785,2023-02-06,Eve,East,3157.89,1,Furniture,2845.11,3157.89,Returning,0.26,Bank Transfer,Retail,East-Eve
7891,2023-05-07,Bob,East,16304.95,5,Furniture,2475.6,3260.99,Returning,0.06,Cash,Online,East-Bob
3701,2023-08-08,Charlie,West,7899.99,3,Food,1951.03,2633.33,New,0.14,Credit Card,Retail,West-Charlie
3354,2023-09-23,Bob,West,170023.88,37,Furniture,3181.25,4595.24,New,0.09,Cash,Online,West-Bob
8202,2023-08-29,Charlie,South,58006.62,21,Furniture,2083.31,2762.22,Returning,0.23,Cash,Retail,South-Charlie
3656,2023-07-27,Eve,North,19709.72,4,Furniture,3461.57,4927.43,Returning,0.21,Cash,Retail,North-Eve
8275,2023-04-26,Bob,South,165273.4,46,Food,3054.58,3592.9,Returning,0.17,Cash,Retail,South-Bob
1225,2023-12-21,Charlie,West,114732.56,37,Furniture,2322.27,3100.88,New,0.29,Bank Transfer,Online,West-Charlie
4605,2023-12-22,Eve,West,114356.25,25,Electronics,3884.39,4574.25,New,0.16,Bank Transfer,Retail,West-Eve
9411,2023-01-12,David,West,214310.88,38,Furniture,4096.48,5639.76,Returning,0.03,Bank Transfer,Retail,West-David
6585,2023-07-28,David,South,195256.03,37,Electronics,3618.5,5277.19,New,0.24,Bank Transfer,Retail,South-David
1799,2023-12-05,Bob,West,49922.34,39,Electronics,1147.24,1280.06,Returning,0.08,Cash,Online,West-Bob
4772,2023-07-16,Charlie,South,140845.74,21,Clothing,4696.03,6706.94,New,0.13,Bank Transfer,Online,South-Charlie
2398,2023-07-16,Eve,East,55353.48,21,Electronics,1871.68,2635.88,Returning,0.25,Bank Transfer,Retail,East-Eve
9432,2023-10-27,Alice,South,87393.55,41,Clothing,1435.43,2131.55,New,0.02,Credit Card,Retail,South-Alice
8117,2023-02-03,David,North,19524.4,8,Clothing,1990.43,2440.55,Returning,0.03,Bank Transfer,Retail,North-David
7064,2023-05-28,Charlie,West,133785.34,26,Clothing,4359.17,5145.59,Returning,0.24,Credit Card,Online,West-Charlie
7551,2023-06-14,David,South,43091.68,37,Food,814.76,1164.64,New,0.26,Credit Card,Online,South-David
4861,2023-06-24,Alice,West,226811.2,40,Furniture,4366.87,5670.28,Returning,0.26,Cash,Retail,West-Alice
8201,2023-02-14,Eve,East,6817.93,7,Food,850.62,973.99,Returning,0.09,Cash,Online,East-Eve
6116,2023-01-22,Alice,South,15393.52,4,Electronics,2793.75,3848.38,Returning,0.19,Bank Transfer,Retail,South-Alice
5060,2023-04-29,Eve,East,17567.4,23,Clothing,666.62,763.8,New,0.27,Bank Transfer,Online,East-Eve
7022,2023-06-20,Bob,North,114796.75,17,Food,4931.55,6752.75,New,0.11,Cash,Online,North-Bob
1785,2023-07-12,Charlie,North,26785.0,20,Clothing,961.59,1339.25,New,0.23,Bank Transfer,Online,North-Charlie
7992,2023-05-27,Charlie,West,18899.1,18,Furniture,739.55,1049.95,Returning,0.22,Bank Transfer,Retail,West-Charlie
2321,2023-01-05,David,East,1068.62,2,Clothing,366.69,534.31,Returning,0.19,Bank Transfer,Retail,East-David
7900,2023-12-02,Eve,South,118965.6,41,Electronics,2041.06,2901.6,New,0.06,Credit Card,Retail,South-Eve
9459,2023-04-24,David,West,160807.53,43,Furniture,2529.88,3739.71,Returning,0.13,Bank Transfer,Online,West-David
2330,2023-10-24,Alice,North,9187.85,5,Electronics,1367.65,1837.57,Returning,0.22,Bank Transfer,Retail,North-Alice
6480,2023-04-06,Bob,East,174608.64,36,Food,3454.89,4850.24,Returning,0.23,Credit Card,Online,East-Bob
2310,2023-04-24,David,South,200116.49,49,Clothing,2893.59,4084.01,New,0.01,Credit Card,Retail,South-David
5399,2023-01-03,Alice,South,54455.84,16,Electronics,2726.34,3403.49,Returning,0.15,Credit Card,Online,South-Alice
7854,2023-01-17,Eve,West,23392.0,16,Electronics,1154.38,1462.0,Returning,0.03,Credit Card,Retail,West-Eve
1603,2023-01-14,Alice,East,33062.1,15,Electronics,1634.14,2204.14,New,0.18,Cash,Online,East-Alice
5605,2023-03-06,Bob,South,84655.62,14,Clothing,4626.44,6046.83,New,0.2,Credit Card,Retail,South-Bob
1221,2023-01-13,Alice,North,6895.08,6,Electronics,820.06,1149.18,Returning,0.24,Bank Transfer,Retail,North-Alice
3672,2023-06-04,Charlie,West,98739.39,19,Furniture,3771.56,5196.81,New,0.24,Bank Transfer,Online,West-Charlie
9509,2023-06-01,Alice,West,287995.0,50,Furniture,3851.84,5759.9,New,0.28,Credit Card,Retail,West-Alice
4926,2023-01-06,Charlie,East,35763.71,47,Clothing,666.8,760.93,Returning,0.3,Cash,Online,East-Charlie
9061,2023-02-27,Bob,East,242244.0,36,Electronics,4563.03,6729.0,New,0.28,Cash,Retail,East-Bob
8370,2023-09-28,Bob,North,93815.7,33,Clothing,2045.9,2842.9,New,0.1,Credit Card,Retail,North-Bob
2832,2023-02-23,Alice,East,230555.68,43,Clothing,4062.58,5361.76,New,0.21,Cash,Retail,East-Alice
3093,2023-12-13,Bob,North,180723.06,42,Electronics,3436.39,4302.93,New,0.14,Bank Transfer,Retail,North-Bob
7358,2023-10-24,Eve,East,183865.28,38,Electronics,3240.86,4838.56,New,0.02,Bank Transfer,Online,East-Eve
9821,2023-06-27,Eve,South,74084.0,25,Electronics,2576.11,2963.36,New,0.03,Bank Transfer,Retail,South-Eve
4304,2023-07-05,Charlie,South,164798.3,29,Food,3810.72,5682.7,New,0.09,Cash,Retail,South-Charlie
6252,2023-03-13,Eve,West,73634.75,25,Food,2240.03,2945.39,Returning,0.03,Credit Card,Online,West-Eve
9129,2023-06-26,Alice,East,115752.0,42,Clothing,2321.68,2756.0,New,0.12,Cash,Retail,East-Alice
3919,2023-05-05,Bob,West,107853.9,22,Electronics,3395.3,4902.45,Returning,0.04,Credit Card,Retail,West-Bob
7040,2023-04-27,Alice,East,85841.0,35,Electronics,1846.78,2452.6,Returning,0.26,Credit Card,Retail,East-Alice
5750,2023-04-01,Bob,South,46545.28,8,Furniture,4361.42,5818.16,Returning,0.23,Cash,Online,South-Bob
8909,2023-10-09,David,South,106392.96,18,Electronics,4946.84,5910.72,Returning,0.05,Cash,Online,South-David
9357,2023-02-16,David,North,157746.88,32,Electronics,4219.11,4929.59,New,0.07,Cash,Retail,North-David
8878,2023-01-27,David,East,83006.56,26,Food,2386.94,3192.56,Returning,0.11,Bank Transfer,Retail,East-David
5204,2023-03-22,Alice,South,105936.93,33,Electronics,2519.4,3210.21,Returning,0.13,Bank Transfer,Online,South-Alice
1628,2023-07-12,Charlie,East,5282.31,1,Food,4035.94,5282.31,Returning,0.18,Cash,Retail,East-Charlie
5031,2023-08-17,Bob,West,105155.96,49,Furniture,1673.37,2146.04,New,0.02,Cash,Online,West-Bob
5622,2023-04-04,David,North,23817.6,5,Food,4146.28,4763.52,New,0.09,Bank Transfer,Online,North-David
2054,2023-08-02,Bob,East,201854.4,40,Electronics,3384.96,5046.36,Returning,0.3,Credit Card,Online,East-Bob
6232,2023-10-30,Eve,South,3278.19,1,Electronics,2674.07,3278.19,New,0.24,Credit Card,Retail,South-Eve
5696,2023-08-14,Bob,East,46978.32,8,Electronics,4742.3,5872.29,Returning,0.16,Cash,Online,East-Bob
2857,2023-03-25,Charlie,South,45815.52,8,Food,4002.23,5726.94,New,0.18,Credit Card,Online,South-Charlie
1226,2023-10-08,Bob,West,95747.68,28,Electronics,2290.14,3419.56,New,0.29,Credit Card,Retail,West-Bob
8646,2023-08-07,Charlie,West,99587.01,23,Food,3211.19,4329.87,New,0.06,Bank Transfer,Retail,West-Charlie
8974,2023-08-06,David,West,10592.4,42,Clothing,205.95,252.2,New,0.28,Credit Card,Retail,West-David
